name,time,commt,label
The Wall Street Journal,Mar 14,"The rout in Chinese stocks deepened as the country’s battle with Covid-19 rattled a market contending with potential U.S. delistings, domestic regulatory pressure and the war in Ukraine",1
The Wall Street Journal,Mar 14,"German insurer and asset manager Allianz is no longer underwriting new insurance business in Russia and is ""decisively"" reducing its exposure to Russia ""in an orderly manner,"" a spokeswoman said",0
The Wall Street Journal,Mar 14,"High oil prices. War in Ukraine. Supply-chain issues. For the Federal Reserve, the inflation surge is turning out to be one thing after another.",1
The Wall Street Journal,Mar 15,The war in Ukraine will further strain a food supply chain after two years of pandemic-related issues explains ,1
The Wall Street Journal,Mar 15,"Russia imposed sanctions on President Biden and other top U.S. officials, in a move aimed at restricting travel to Russia in response to “unprecedented sanctions” preventing Russian officials from entering the U.S.",1
The Wall Street Journal,Mar 15,"Wang Jixian, a software programmer from Beijing, is one of the last Chinese nationals still in Ukraine. Instead of fleeing, he is posting videos in what he calls a two-front battle: against the Russian invasion, and against his own compatriots back home.",0
The Wall Street Journal,Mar 15,"A second journalist working for Fox News was killed covering the war in Ukraine, the network said. Consultant Oleksandra “Sasha” Kuvshynova, 24, had been working with cameraman Pierre Zakrzewski near Kyiv when their vehicle was struck by fire.",0
The Wall Street Journal,Mar 15,"Russia's Investigative Committee was probing whether to charge the woman who protested against the war on Russian TV on Monday, Russian state-news agency TASS reported. Human-rights lawyers said the protester's whereabouts are unknown.",0
The Wall Street Journal,Mar 14,"Diplomatic efforts to end Russia’s war in Ukraine showed no signs of progress on Monday as fighting for the capital intensified, with Russian missiles destroying an aircraft factory and an apartment building in Kyiv",1
The Wall Street Journal,Mar 15,"Senate Minority Leader Mitch McConnell criticized the Biden administration for ""dragging its heels"" on helping Ukraine, ahead of a planned address by Ukrainian President Volodymyr Zelensky to Congress on Wednesday",1
The Wall Street Journal,Mar 15,The woman who burst onto the set of Russia’s most-watched news program Monday evening with an antiwar poster was fined for protest violation,0
The Wall Street Journal,Mar 15,"Breaking: Fox News cameraman Pierre Zakrzewski was killed on assignment in Ukraine when his vehicle was struck by fire near Kyiv, the network said",0
The Wall Street Journal,Mar 15,A group of European leaders headed to Kyiv to meet with President Zelensky as Russia bombarded the Ukrainian capital and fighting raged in the city’s outskirts,1
The Wall Street Journal,Mar 15,"President Biden is expected to announce more than $1 billion in new military assistance to the Ukraine government as early as Wednesday, according to U.S. officials",0
The Wall Street Journal,Mar 15,"U.S. diplomats, including some working in war zones, face late and missing paychecks after the State Department moved to a new accounting system designed by a private company",0
The Wall Street Journal,Mar 15,"TikTok is censoring its content in Russia more heavily than it said it would, blocking access to most overseas accounts and leaving a content vacuum that is being partially filled by state media propaganda, researchers and users in the country say",0
The Wall Street Journal,Mar 15,"Heard on the Street: The world’s food supply chain coped well with the pandemic, but will struggle with the war in Ukraine",0
The Wall Street Journal,Mar 15,"France is ready to grant asylum to the Russian woman who interrupted a live broadcast on Russian state television brandishing a poster against the war in Ukraine, French President Emmanuel Macron said",0
The Wall Street Journal,Mar 15,Airlines expect that surging demand for travel will offset the higher costs for jet fuel caused by fears about global energy supplies amid the Russia-Ukraine war,1
The Wall Street Journal,Mar 14,"The rout in Chinese stocks has deepened as the country’s battle with Covid-19 rattles a market facing potential U.S. delistings, domestic regulatory pressure and the war in Ukraine",1
The Wall Street Journal,Mar 15,Oil extended declines and U.S. stock futures slipped as investors awaited a possible interest-rate increase by the Federal Reserve later this week,2
The Wall Street Journal,Mar 15,"Hours after Russia invaded Ukraine, control of an investment vehicle long linked in public filings to oligarch Roman Abramovich was moved to one of his business associates, according to securities filings",0
The Wall Street Journal,Mar 15,"New Covid-19 lockdowns in China dragged oil prices back below $100 a barrel, casting fresh uncertainty on a global economic expansion hamstrung by the war in Ukraine, rising inflation and the end of stimulus",2
The Wall Street Journal,Mar 15,"The EU announced a fourth package of sanctions against Russia, focusing on energy-sector investment, imports and oligarchs",1
The Wall Street Journal,Mar 15,"Experts in cultural property protection are working to safeguard hundreds of heritage sites across Ukraine and protect them from further destruction, as Russia’s offensive continues",0
The Wall Street Journal,Mar 15,"Watch: Vladimir Putin and Xi Jinping have become close in the past decade, toasting with vodka and exchanging friendship medals. As the West sanctions Russia over its invasion of Ukraine, China could help, but only to a certain extent.",0
The Wall Street Journal,Mar 15,"Oil prices slid below $100 a barrel after China imposed Covid-19 lockdowns, erasing much of the surge since Russia invaded Ukraine",2
The Wall Street Journal,Mar 15,"Russia walked back recently made demands on Washington related to the Iran nuclear deal, clearing the way for Tehran and Washington to revive the 2015 agreement, senior western diplomats said",0
The Wall Street Journal,Mar 15,"After a video showed cosmonauts abandoning the space station and a U.S. astronaut, Russia’s space agency, Roscosmos, has moved to ease concerns in the U.S. that it might abruptly scuttle its longstanding involvement with the International Space Station",0
The Wall Street Journal,Mar 15,"China’s factories and consumers made a high-speed start to the year, but Covid-19 lockdowns and the war in Ukraine threaten to slow growth",0
The Wall Street Journal,Mar 15,"Saudi Arabia is in talks to price its oil sales to China in yuan, people familiar with the matter said. The move would dent the U.S. dollar's dominance of the oil market.",1
The Wall Street Journal,Mar 15,"Stocks rallied, with the Dow industrials rising about 600 points, as oil prices retreated below $100 a barrel",2
The Wall Street Journal,Mar 14,"The London Metal Exchange said it would allow nickel to rise or fall ""at least 5%"" daily when trading resumes Wednesday, and would keep the price limits under review",0
